i_id,s_id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10436,V4000_67010,"依據 ENCORE (Exploring Natural Capital Opportunities, Risks and Exposure) 工具 (2023 年以前之版本)，盤點產業對生態系統服務之「依賴」與「影響」程度。同時參考 TNFD 的 LEAP 方法學，繪製營運與自然資本、生態系統服務之關聯圖。目前採之 LEAP 評估階段包含：定位 (Locate)、評估 (Evaluate)。評估地理範圍及廠區為：台灣廠區（智邦竹北 AI 園區、智邦新竹科學園區、竹南廠）、昊陽天宇、越南南智邦。",,No,,N/A,N/A,,N/A,accton,2345,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_96.pdf,https://www.accton.com.tw/esg-documents/
10437,V4000_16055,敘明溫室氣體最近兩年度之排放量(公噸CO₂e)、密集度(公噸CO₂e/百萬元)及資料涵蓋範圍及確信情形說明，包括確信範圍、確信機構、確信準則及確信意見。,E,No,,N/A,N/A,,N/A,honhai,2317,209,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_209.pdf,https://www.honhai.com/zh-tw/CSR
10438,V4000_54094,為落實「零職災、低風險，建構優質的安全與健康職場」目標，台新金控暨子公司制定《台新金控職業安全衛生政策》，恪遵職業安全衛生法令與國際職業安全衛生管理系統 ISO 45001，以 PDCA ( Plan-Do-Check-Act 的簡稱 ) 循環式品質管理，消除職業安全衛生危害、降低營運風險，建置本質安全且健康無虞的工作環境，達成「友善健康」職場。,S,Yes,為落實「零職災、低風險，建構優質的安全與健康職場」目標，台新,between_2_and_5_years,Yes,金控暨子公司制定《台新金控職業安全衛生政策》，恪遵職業安全衛生法令與國際職業安全衛生管理系統 ISO 45001，以 PDCA ( Plan-Do-Check-Act 的簡稱 ) 循環式品質管理，,Clear,taishin,2887,141,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/taishin_2887_page_141.pdf,https://www.tsholdings.com.tw/tsh/responsibility/report/
10439,V4000_44065,"本行 2024 年因職業災害事件導致職業病、永久失能或死亡者皆為 0 人，嚴重的職業傷害共 0 次、可記錄之職業傷害共 18 次（皆為洽公或上下班途中交通事故）；實際工時為 5,730,416 小時，可記錄的職業傷害率為 3.14 次（職業傷害人次 ＊ 百萬小時／實際工時），未有其他工作者發生職業傷害事件；2024 年統計本行員工整體平均缺勤率為 0.37%，低於本行 2024 年目標 0.5%。",S,No,,N/A,N/A,,N/A,scsb,5876,114,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_114.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10440,V4000_67035,智邦、鈺登、越南智邦近年來積極參與校園徵才與實習說明會活動，期望透過該活動與年輕學子分享公司之核心價值與企業文化，並協助年輕學子探索未來職涯，透過面對面的校園徵才與實習說明會活動吸引優秀人才加入。2024 年度共參加 8 場校園徵才活動，並與新竹縣政府攜手合作「數位創新青年培育計畫」，共 8 名學生參與此計畫。透過實習計畫的推廣，提供豐富多元實習體驗與儲備優秀人才，表現優異之學子亦可優先獲得轉正機會，促成雙贏局勢。,S,Yes,智邦、鈺登、越南智邦近年來積極參與校園徵才與實習說明會活動， ｜ 並協助年輕學子探索未來職涯，,already,Yes,2024 年度共參加 8 場校園徵才活動，並與新竹縣政府攜手合作「數位創新青年培育計畫」，共 8 名學生參與此計畫。透過實習計畫的推廣，提供豐富多元實習體驗與儲備優秀人才，表現優異之學子亦可優先獲得轉正機會，促成雙贏局勢。,Clear,accton,2345,107,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_107.pdf,https://www.accton.com.tw/esg-documents/
10441,V4000_22010,本公司由張洪本副董事長擔任資安專責董事，並於本公司董事會下成立永續發展暨資安委員會，委員會成員皆由本公司董事擔任。該委員會統籌日月光投控之整體資訊安全策略發展與成熟度對標評估，負責資安風險管理之整體規劃與監督，督導各子公司資訊安全管理運作，並協調整合內外部技術資源與情資，以強化資安能量、降低潛在威脅與風險。永續發展暨資安委員會設置資安長 (CISO) 一職，由本公司行政長暨公司治理主管兼任，主責指示日月光投控資安風險管理架構、定期溝通檢討各子公司資安管理方案與事件應變，並於每年第四季向董事會報告資安治理情況。另由本公司永續處擔任執行秘書負責推動與執行資安相關工作，各子公司委派資安團隊擔任分組成員，負責執行資安管理分組決議之資訊安全作業。本公司每季召開一次資安管理分組會議，檢視及決議公司整體資安策略，以及報告與討論日月光投控資安工作進度，並邀請外部專家分享資安趨勢與重要議題。,G,Yes,強化資安能量、降低潛在威脅與風險。 ｜ 定期溝通檢討各子公司資安管理方案與事件應變，並於每年第四季向董事會報告資安治理情況。 ｜ 本公司每季召開一次資安管理分組會議，檢視及決議公司整體資安策略，以及報告與討論日月光投控資安工作進度，並邀請外部專家分享資安趨勢與重要議題。,between_2_and_5_years,Yes,委員會成員皆由本公司董事擔任。該委員會統籌日月光投控之整體資訊安全策略發展與成熟度對標評估，負責資安風險管理之整體規劃與監督，督導各子公司資訊安全管理運作，並協調整合內外部技術資源與情資，,Not Clear,aseh,3711,82,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/aseh_3711_page_82.pdf,https://www.aseglobal.com/ch/csr/csr-download/
10442,V4000_24040,將淨零碳排策略落實於永續金融行動方案。    - 推展節能綠能：  以融資租賃專業投入綠能市場，實踐企業公民承諾。  - 落實節能減碳：  遵循環境與能源管理政策，降低能源使用與減少廢棄物。,E,Yes,推展節能綠能：   ｜ 落實節能減碳：,between_2_and_5_years,No,,N/A,chailease,5871,15,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/chailease_5871_page_15.pdf,https://www.chaileaseholding.com/CSR/ReportDownload
10443,V4000_55066,為能夠了解供應鏈的永續發展狀況，每兩年執行一次永續性風險評估，2023 年針對採購金額 1000 萬以上的 88 家關鍵供應商進行年度自我評估問卷 (Self-Assessment Questionnaire，以下簡稱 SAQ) 調查，計有 79 家回覆，回覆率為 89.77%註，問卷內容包含「透明度與商業道德」、「持續營運管理」、「勞動人權」、「環境管理」及「責任採購」等五個面向，針對供應商的回應，鑑別在經濟、環境和社會會面向具潛在高風險的供應商。,G,Yes,每兩年執行一次永續性風險評估，,longer_than_5_years,Yes,2023 年針對採購金額 1000 萬以上的 88 家關鍵供應商進行年度自我評估問卷 (Self-Assessment Questionnaire，以下簡稱 SAQ) 調查，計有 79 家回覆，回覆率為 89.77%註，問卷內容包含「透明度與商業道德」、「持續營運管理」、「勞動人權」、「環境管理」及「責任採購」等五個面向，針對供應商的回應，鑑別在經濟、環境和社會會面向具潛在高風險的供應商。,Clear,wiwynn,6669,53,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wiwynn_6669_page_53.pdf,https://www.wiwynn.com/zh/esg?srsltid=AfmBOorvFrT1ZHOSpBKt9v6gwVkwdiWT6ZYLhQDWqQ06r_frvS6qSFZM
10444,V4000_23045,台灣大導入ISO 14064-1溫室氣體盤查系統、ISO 50001能源管理系統及ISO 14001環境管理系統，並以4大核心策略管理氣候變遷相關風險與機會，除完成溫室氣體範疇一、二、三盤查外，亦設定溫室氣體短、中、長期減量目標，並以提高綠能使用占比為重：  •依據SBTi減碳路徑計作為計算推估計氣候減緩和調適的相關指標，通過SBTi審核通過以2019年為基準，2030年範疇一、二排放量絕對減量30%，範疇三減少15%。2023再度通過SBTi之2050淨零目標審查，以2022為基準年，承諾2030年在範疇一和範疇二碳排放量減少42%、範疇三碳排放量減少25%，並在2050年達成淨零排放(Net-Zero Commitment)。  •承諾2040年100%使用再生能源、2050年達成淨零排放(Net Zero)。,E,Yes,承諾2030年在範疇一和範疇二碳排放量減少42%、範疇三碳排放量減少25%，並在2050年達成淨零排放(Net-Zero Commitment)。   ｜ 承諾2040年100%使用再生能源、2050年達成淨零排放(,longer_than_5_years,Yes,導入ISO 14064-1溫室氣體盤查系統、ISO 50001能源管理系統及ISO 14001環境管理系統，並以4大核心策略管理氣候變遷相關風險與機會，,Clear,twm,3045,43,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/twm_3045_page_43.pdf,https://corp.taiwanmobile.com/esg/esg-report.html
10445,V4000_14063,GRI 永續性報導準則    辦理情形  為提高報告書揭露資訊之透明度、符合利害關係人之期望，每年依循 GRI 準則編製永續報告書，並參考該準則及 AA1000 SES 利害關係人議合標準之 5 大原則，設計利害關係人問卷，了解其關注之重大主題並擬定因應措施。,S,Yes,為提高報告書揭露資訊之透明度、符合利害關係人之期望，每年依循 GRI 準則編製永續報告書，並參考該準則及 AA1000 SES 利害關係人議合標準之 5 大原則，設計利害關係人問卷，了解其關注之重大主題並擬定因應措施。,already,Yes,每年依循 GRI 準則編製永續報告書,Clear,tcfhc,5880,9,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_9.pdf,https://esg.tcfhc.com.tw/report-download/
10446,V4000_22044,● 收集各廠區用水/再利用數據  ● 識別水風險與機會  ● 制定水資源效率提升的策略與管理目標  ● 各廠區規劃節水專案及高風險廠區之改善調適計畫  ● 績效指標取水密集度：2030年較2015年減少52%  ● 各廠區執行節水專案、改善調適計畫  ● 各廠區監測水資源管理指標，確認管理目標達成績效  ● 管理審查水資源管理成效，提出精進的改善措施,E,Yes,● 收集各廠區用水/再利用數據  ● 識別水風險與機會  ● 制定水資源效率提升的策略與管理目標  ● 各廠區規劃節水專案及高風險廠區之改善調適計畫  ● 績效指標取水密集度：2030年較2015年減少52%  ● 各廠區執行節水專案、改善調適計畫  ● 各廠區監測水資源管理指標，確認管理目標達成績效  ● 管理審查水資源管理成效，提出精進的改善措施,longer_than_5_years,No,,N/A,aseh,3711,130,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/aseh_3711_esg_data_page_130.pdf,https://www.aseglobal.com/ch/csr/csr-download/
10447,V4000_34085,華南金資產為達成建築資源的永續發展，追求與環境共生共榮，於執行新北市新店區斯馨段合建案時，為響應政府節能減碳及淨零碳排政策，並以落實「隔熱節能」、「減廢回收」、「生態永續」與「智慧建築」作為目標，規劃設計兼具智能與環境永續雙黃金認證現代化住宅大樓，已於 2024 年取得「黃金級智慧建築候選證書」及「黃金級綠建築候選證書」。未來於協助地主重建規劃時，期打造出環境友善的綠建築，並將持續積極導入低碳節能設計概念，努力為友善綠化環境盡一份心力。,E,Yes,資產為達成建築資源的永續發展，追求與環境共生共榮，於執行新北市新店區斯馨段合建案時，為響應政府節能減碳及淨零碳排政策，並以落實「隔熱節能」、「減廢回收」、「生態永續」與「智慧建築」作為目標， ｜ ，並將持續積極導入低碳節能設計概念，努力為友善綠化環境盡一份心力。,already,Yes,規劃設計兼具智能與環境永續雙黃金認證現代化住宅大樓，已 ｜ 已於 2024 年取得「黃金級智慧建築候選證書」及「黃金級綠建築候選證書」。,Clear,hnfhc,2880,102,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hnfhc_2880_page_102.pdf,https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2
